"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message"
"151838768196172_3144451592268193/151838768196172_3144451592268193","8297","494","1","151838768196172_3144451592268193","data","data.*","fetched (200)","2021-10-07 16:06:53.374515","Facebook:/<post-id>/comments","A","2020-06-17T19:15:37+0000","0","0",""
"151838768196172_3144451592268193/151838768196172_3144451592268193","8298","494","1","151838768196172_3144451592268193","data","data.*","fetched (200)","2021-10-07 16:06:53.374515","Facebook:/<post-id>/comments","A","2020-06-17T19:19:15+0000","0","0",""
"151838768196172_3144451592268193/151838768196172_3144451592268193","8299","494","1","151838768196172_3144451592268193","data","data.*","fetched (200)","2021-10-07 16:06:53.374515","Facebook:/<post-id>/comments","A","2020-06-17T19:19:37+0000","0","0",""
"151838768196172_3144451592268193/151838768196172_3144451592268193","8300","494","1","151838768196172_3144451592268193","data","data.*","fetched (200)","2021-10-07 16:06:53.374515","Facebook:/<post-id>/comments","B","2020-06-17T19:19:59+0000","0","0",""
"151838768196172_3144451592268193/151838768196172_3144451592268193","8301","494","1","151838768196172_3144451592268193","data","data.*","fetched (200)","2021-10-07 16:06:53.374515","Facebook:/<post-id>/comments","A","2020-06-17T19:22:27+0000","0","0",""
"151838768196172_3144451592268193/151838768196172_3144451592268193","8302","494","1","151838768196172_3144451592268193","offcut","","fetched (200)","2021-10-07 16:06:53.374515","Facebook:/<post-id>/comments","","","","",""
"151838768196172_3144380418941977","495","None","0","151838768196172_3144380418941977","seed","","","None","None","","","","",""
"151838768196172_3144380418941977/151838768196172_3144380418941977","8303","495","1","151838768196172_3144380418941977","data","data.*","fetched (200)","2021-10-07 16:06:53.884210","Facebook:/<post-id>/comments","Anti persment treatment","2020-06-18T15:51:01+0000","0","0",""
"151838768196172_3144380418941977/151838768196172_3144380418941977","8304","495","1","151838768196172_3144380418941977","data","data.*","fetched (200)","2021-10-07 16:06:53.884210","Facebook:/<post-id>/comments","ANTI PERSMENT TREATMENT","2020-06-22T21:00:51+0000","0","0",""
"151838768196172_3144380418941977/151838768196172_3144380418941977","8305","495","1","151838768196172_3144380418941977","data","data.*","fetched (200)","2021-10-07 16:06:53.884210","Facebook:/<post-id>/comments","Odour control body wash ;) the ultimate level of protection 👍","2020-06-22T21:05:40+0000","0","0",""
"151838768196172_3144380418941977/151838768196172_3144380418941977","8306","495","1","151838768196172_3144380418941977","offcut","","fetched (200)","2021-10-07 16:06:53.884210","Facebook:/<post-id>/comments","","","","",""
"151838768196172_3143184835728202","496","None","0","151838768196172_3143184835728202","seed","","","None","None","","","","",""
"151838768196172_3143184835728202/151838768196172_3143184835728202","8307","496","1","151838768196172_3143184835728202","data","data.*","fetched (200)","2021-10-07 16:06:54.186638","Facebook:/<post-id>/comments","Proset hi","2020-06-19T08:28:01+0000","0","0",""
"151838768196172_3143184835728202/151838768196172_3143184835728202","8308","496","1","151838768196172_3143184835728202","offcut","","fetched (200)","2021-10-07 16:06:54.186638","Facebook:/<post-id>/comments","","","","",""
"151838768196172_3141180072595345","497","None","0","151838768196172_3141180072595345","seed","","","None","None","","","","",""
"151838768196172_3141180072595345/151838768196172_3141180072595345","8309","497","1","151838768196172_3141180072595345","data","data.*","fetched (200)","2021-10-07 16:06:54.436968","Facebook:/<post-id>/comments","Bongu lilkom tal prodramLic","2020-06-18T08:40:32+0000","0","0",""
"151838768196172_3141180072595345/151838768196172_3141180072595345","8310","497","1","151838768196172_3141180072595345","data","data.*","fetched (200)","2021-10-07 16:06:54.436968","Facebook:/<post-id>/comments","","2020-06-19T23:16:16+0000","0","0",""
"151838768196172_3141180072595345/151838768196172_3141180072595345","8311","497","1","151838768196172_3141180072595345","offcut","","fetched (200)","2021-10-07 16:06:54.436968","Facebook:/<post-id>/comments","","","","",""
"151838768196172_3139395206107165","498","None","0","151838768196172_3139395206107165","seed","","","None","None","","","","",""
"151838768196172_3139395206107165/151838768196172_3139395206107165","8312","498","1","151838768196172_3139395206107165","data","data.*","fetched (200)","2021-10-07 16:06:55.304651","Facebook:/<post-id>/comments","Fabian Caruana","2020-06-15T21:33:47+0000","0","0",""
"151838768196172_3139395206107165/151838768196172_3139395206107165","8313","498","1","151838768196172_3139395206107165","data","data.*","fetched (200)","2021-10-07 16:06:55.304651","Facebook:/<post-id>/comments","Im in 🙏🙏🙏🙏","2020-06-22T17:16:05+0000","0","0",""
"151838768196172_3139395206107165/151838768196172_3139395206107165","8314","498","1","151838768196172_3139395206107165","data","data.*","fetched (200)","2021-10-07 16:06:55.304651","Facebook:/<post-id>/comments","Joyce Bezzina issa cans ","2020-07-09T17:57:13+0000","0","4",""
"151838768196172_3139395206107165/151838768196172_3139395206107165","8315","498","1","151838768196172_3139395206107165","data","data.*","fetched (200)","2021-10-07 16:06:55.304651","Facebook:/<post-id>/comments","Elaine Marie Debono x Irridu naghmlu ezatt? Istra, nibza naqa minhabba l covid😅","2020-07-09T18:09:01+0000","0","0",""
"151838768196172_3139395206107165/151838768196172_3139395206107165","8316","498","1","151838768196172_3139395206107165","data","data.*","fetched (200)","2021-10-07 16:06:55.304651","Facebook:/<post-id>/comments","Joyce Bezzina uwejja jo sa 2021 ! ","2020-07-09T18:09:56+0000","0","0",""
"151838768196172_3139395206107165/151838768196172_3139395206107165","8317","498","1","151838768196172_3139395206107165","data","data.*","fetched (200)","2021-10-07 16:06:55.304651","Facebook:/<post-id>/comments","Elaine Marie Debono veru hux..... 😄😄😄😄","2020-07-09T18:15:57+0000","0","0",""
"151838768196172_3139395206107165/151838768196172_3139395206107165","8318","498","1","151838768196172_3139395206107165","data","data.*","fetched (200)","2021-10-07 16:06:55.304651","Facebook:/<post-id>/comments","Joyce Bezzina 💪","2020-07-09T18:16:59+0000","0","0",""
"151838768196172_3139395206107165/151838768196172_3139395206107165","8319","498","1","151838768196172_3139395206107165","offcut","","fetched (200)","2021-10-07 16:06:55.304651","Facebook:/<post-id>/comments","","","","",""
"151838768196172_3138063022907050","499","None","0","151838768196172_3138063022907050","seed","","","None","None","","","","",""
"151838768196172_3138063022907050/151838768196172_3138063022907050","8320","499","1","151838768196172_3138063022907050","empty","","fetched (200)","2021-10-07 16:06:55.633771","Facebook:/<post-id>/comments","","","","",""
"151838768196172_3139383896108296","500","None","0","151838768196172_3139383896108296","seed","","","None","None","","","","",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8321","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","imma sarah  teqred wisq hanin alla ee u dik it tbissima ta wicca iggalek tidbissem ukoll","2020-06-15T20:52:18+0000","2","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8322","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Miss universe xejn ma taghmel eh meta bdew isajru ma dehret imkien u Issa tgerger biss u il qoffa garrilha Dylan u Alla jbierek lil din hadd ma vvutalha!","2020-06-15T20:53:45+0000","31","5",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8323","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Vanessa Sciberras mil bidu hekk bdiet igorrula l affarijiet tghaha ","2020-06-15T20:54:48+0000","2","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8324","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Dylan, conrad and redeemer top 3","2020-06-15T20:54:57+0000","54","11",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8325","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Ma nafx xiz z.... maret taghmel sarah hlif teqred u mhu ha tella xejn ghax dara juga! Pff kieku taghmel xi haga!! Anka meta sajru hi qas deret umbat git bilqeda Mal mejda. Maaa ruhiiii inkredibli","2020-06-15T20:55:33+0000","19","9",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8326","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Sarah dejem teqred u qat ma twasal li jkolha gorr ghax dara jugaha qalet xortija tajba ghax izomuomla bhal ma kinu zamawla lixkora","2020-06-15T20:57:51+0000","4","1",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8327","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Vanessa Sciberras ghax imbierek alla din  ma titfax il-grupp lura ghax na jghidux li laqin taghha","2020-06-15T20:57:58+0000","7","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8328","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Stephanie Vella therisa mhux mill inqas ta!! Ma kienx hemm programm li ma qerditx","2020-06-15T20:58:03+0000","12","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8329","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Ms makeup Sarah, telghat ghal Liquirosh biss biex turina kif tista' taghmel makeup u jibqaghlek ghal gurnata, pero importanti li ma ggorx affarijiet u ma taghmel xejn.","2020-06-15T20:59:33+0000","8","2",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8330","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Ara ghal make up ma jugakx darek 🤦🤣. Taf ghal fejn mort , ma mortx holiday zgur","2020-06-15T20:59:39+0000","8","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8331","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Bir rispett kollu ma nafx x aplikat taghmel,hegga ta xejn hlief taghmel xaghra u l makeup...ma rajnijiex programm taghmel xi haga","2020-06-15T21:01:58+0000","9","4",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8332","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Therisa tinghi eh! Ma ghaddiex programm li ma qerditx fuq xi haga jew ohra!","2020-06-15T21:02:32+0000","17","4",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8333","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Jin alija dylan andu jirbah kiku att tisimaw igerger u il hin kollu jejn il shabu andu stamina tal blih keep it up sihbi Dylan Agius","2020-06-15T21:05:38+0000","25","3",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8334","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Clint Azzopardi jien ghalia ga rebhu ... mhemmx bhalu 👍","2020-06-15T21:08:17+0000","2","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8335","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Roberta Abela even Gabby is good","2020-06-15T21:10:26+0000","3","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8336","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Daniela Bajada  tqabdek ramettar jekk kella darha infotti x marret taghmel","2020-06-15T21:10:40+0000","0","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8337","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Mark Vella Fenech tal biza therisa, tejjini teqred lehina biss tisma. U dik meta ser taghmilha l,enemed challange?","2020-06-15T21:11:03+0000","2","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8338","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","impeesjonanti","2020-06-15T21:11:33+0000","0","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8339","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Graziella Camilleri mela mhux wahdi...santa madonna malli tiftah halqha jaqbadni l bard! Onestament ma nafx xi sfida ha taghmel ghax hlief teqred, tinghi, tibki, torqod u MINGHALIHA li hi cool ma taghmilx","2020-06-15T21:12:55+0000","3","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8340","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Vanessa laqwa li garet u qalat liċ sharon ax sabet tqila lewwel aventura.... ma nafx ala marret, andi jkun hasbet li fashion show mux reality show 😠😠🤨🤨","2020-06-15T21:13:28+0000","3","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8341","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Roberta agreed but karl is good as well ","2020-06-15T21:14:17+0000","1","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8342","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Daniela naqbel qziz u skuzi wahedaa jaqqq 😒😒 ","2020-06-15T21:16:34+0000","1","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8343","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Mark Vella Fenech ukoll mela ohra dik!! Imma alinqas taghmel xi haga lohra xejn qazza bala ","2020-06-15T21:18:54+0000","0","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8344","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Mark Vella Fenech  wisq lehina ehh, ati cans ... hemm l boys qas tisma lehinhom","2020-06-15T21:20:00+0000","1","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8345","500","1","151838768196172_3139383896108296","data","data.*","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","Kemm hawn min ibati jahasra kemm ghandna ghalfejn nirringrazzjaw l'Alla","2020-06-15T21:30:16+0000","3","0",""
"151838768196172_3139383896108296/151838768196172_3139383896108296","8346","500","1","151838768196172_3139383896108296","offcut","","fetched (200)","2021-10-07 16:06:56.662393","Facebook:/<post-id>/comments","","","","",""
"151838768196172_3139378559442163","501","None","0","151838768196172_3139378559442163","seed","","","None","None","","","","",""
"151838768196172_3139378559442163/151838768196172_3139378559442163","8347","501","1","151838768196172_3139378559442163","data","data.*","fetched (200)","2021-10-07 16:06:57.067131","Facebook:/<post-id>/comments"," Very toxic","2020-06-16T08:32:13+0000","1","0",""
"151838768196172_3139378559442163/151838768196172_3139378559442163","8348","501","1","151838768196172_3139378559442163","offcut","","fetched (200)","2021-10-07 16:06:57.067131","Facebook:/<post-id>/comments","","","","",""
"151838768196172_3139337722779580","502","None","0","151838768196172_3139337722779580","seed","","","None","None","","","","",""
"151838768196172_3139337722779580/151838768196172_3139337722779580","8349","502","1","151838768196172_3139337722779580","empty","","fetched (200)","2021-10-07 16:06:57.352482","Facebook:/<post-id>/comments","","","","",""
"151838768196172_3139327516113934","503","None","0","151838768196172_3139327516113934","seed","","","None","None","","","","",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8350","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","Aab","2020-06-15T20:18:47+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8351","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:20:46+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8352","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B Amanda Jane Vassallo","2020-06-15T20:20:54+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8353","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:21:31+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8354","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B .","2020-06-15T20:21:44+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8355","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:21:57+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8356","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:22:05+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8357","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:22:23+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8358","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:22:36+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8359","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:22:43+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8360","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:22:46+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8361","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:22:49+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8362","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:22:49+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8363","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:22:56+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8364","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:23:28+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8365","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:23:33+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8366","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:23:43+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8367","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:23:46+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8368","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:24:10+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8369","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:24:10+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8370","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B Therese Debono","2020-06-15T20:24:25+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8371","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:25:11+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8372","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:25:40+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8373","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:25:42+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8374","503","1","151838768196172_3139327516113934","data","data.*","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","B","2020-06-15T20:25:49+0000","0","0",""
"151838768196172_3139327516113934/151838768196172_3139327516113934","8375","503","1","151838768196172_3139327516113934","offcut","","fetched (200)","2021-10-07 16:06:57.634746","Facebook:/<post-id>/comments","","","","",""
"151838768196172_3139317366114949","504","None","0","151838768196172_3139317366114949","seed","","","None","None","","","","",""
"151838768196172_3139317366114949/151838768196172_3139317366114949","8376","504","1","151838768196172_3139317366114949","data","data.*","fetched (200)","2021-10-07 16:06:58.192296","Facebook:/<post-id>/comments","Pls tistaw tajduli meta ha jergaw juruh ax isa bdejt narah ax minalija l erghba","2020-06-15T20:13:07+0000","0","7",""
"151838768196172_3139317366114949/151838768196172_3139317366114949","8377","504","1","151838768196172_3139317366114949","data","data.*","fetched (200)","2021-10-07 16:06:58.192296","Facebook:/<post-id>/comments","Tal misthija !!!! Ituhom ftit cents ghal 3 ikliet . Shame","2020-06-15T20:13:08+0000","6","9",""
"151838768196172_3139317366114949/151838768196172_3139317366114949","8378","504","1","151838768196172_3139317366114949","data","data.*","fetched (200)","2021-10-07 16:06:58.192296","Facebook:/<post-id>/comments","Idhol fuq luquorish .tv u Gharah on demand ","2020-06-15T20:15:57+0000","0","0",""
"151838768196172_3139317366114949/151838768196172_3139317366114949","8379","504","1","151838768196172_3139317366114949","data","data.*","fetched (200)","2021-10-07 16:06:58.192296","Facebook:/<post-id>/comments","Jew  ikteb.  One tv. com.  U mur on One Play.  U sibt Monday u issib il Programmi kollha Tal gurnata ","2020-06-15T20:17:43+0000","0","0",""
